event_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,tcp_flags,action,username,auth_result,dns_query,http_status,redirect_domain,bytes_sent
EVT-04809,2026-09-01T10:40:16+00:00,10.0.15.70,172.16.0.25,51372,53,DNS,,allowed,,,intranet.example,,,4693
EVT-04810,2026-09-01T10:40:18+00:00,10.0.8.243,172.16.0.47,22842,80,TCP,ACK,allowed,admin,,,,,3185
EVT-04811,2026-09-01T10:40:20+00:00,10.0.15.6,172.16.0.18,43929,443,HTTP,,allowed,,,,200,,6533
EVT-04812,2026-09-01T10:40:22+00:00,10.0.6.14,172.16.0.57,29472,80,UDP,,allowed,,,,,,4498
EVT-04813,2026-09-01T10:40:24+00:00,10.0.16.201,172.16.0.55,40582,3389,UDP,,allowed,,,,,,5447
EVT-04814,2026-09-01T10:40:26+00:00,10.0.5.87,172.16.0.65,19659,443,TCP,ACK,allowed,jsmith,,,,,5912
EVT-04815,2026-09-01T10:40:28+00:00,10.0.19.95,172.16.0.18,29326,22,TCP,SYN,allowed,service_backup,,,,,2920
EVT-04816,2026-09-01T10:40:30+00:00,10.0.12.18,172.16.0.75,38938,53,TCP,ACK,allowed,admin,success,,,,707
EVT-04817,2026-09-01T10:40:32+00:00,10.0.12.101,172.16.0.55,22333,22,TCP,ACK,allowed,service_backup,,,,,7046
EVT-04818,2026-09-01T10:40:34+00:00,10.0.18.45,172.16.0.37,21806,53,TCP,ACK,allowed,jsmith,failure,,,,1654
EVT-04819,2026-09-01T10:40:36+00:00,10.0.18.12,172.16.0.78,4521,80,HTTP,,allowed,,,,200,,3849
EVT-04820,2026-09-01T10:40:38+00:00,10.0.20.206,172.16.0.30,33228,53,DNS,,allowed,,,intranet.example,,,3436
EVT-04821,2026-09-01T10:40:40+00:00,10.0.14.138,172.16.0.53,36784,80,HTTP,,allowed,,,,200,,3613
EVT-04822,2026-09-01T10:40:42+00:00,10.0.5.242,172.16.0.24,33250,3389,ICMP,,allowed,,,,,,6062
EVT-04823,2026-09-01T10:40:44+00:00,10.0.19.57,172.16.0.54,37411,22,TCP,ACK,blocked,,,,,,1308
EVT-04824,2026-09-01T10:40:46+00:00,10.0.3.139,172.16.0.10,16083,443,TCP,ACK,allowed,analyst,failure,,,,4236
EVT-04825,2026-09-01T10:40:48+00:00,10.0.8.179,172.16.0.70,36318,80,HTTP,,allowed,,,,404,,7103
EVT-04826,2026-09-01T10:40:50+00:00,10.0.5.201,172.16.0.19,31295,53,TCP,ACK,allowed,jsmith,success,,,,435
EVT-04827,2026-09-01T10:40:52+00:00,10.0.8.38,172.16.0.11,26267,443,UDP,,allowed,,,,,,5547
EVT-04828,2026-09-01T10:40:54+00:00,10.0.19.32,172.16.0.17,5566,80,HTTP,,allowed,,,,404,,5525
EVT-04829,2026-09-01T10:40:56+00:00,10.0.12.18,172.16.0.38,3021,53,TCP,ACK,allowed,analyst,,,,,7590
EVT-04830,2026-09-01T10:40:58+00:00,10.0.2.46,172.16.0.21,23865,53,TCP,ACK,allowed,service_backup,,,,,6916
EVT-04831,2026-09-01T10:41:00+00:00,10.0.7.114,172.16.0.55,10869,53,DNS,,allowed,,,intranet.example,,,1507
EVT-04832,2026-09-01T10:41:02+00:00,10.0.8.247,172.16.0.61,8158,443,TCP,ACK,allowed,,,,,,6030
EVT-04833,2026-09-01T10:41:04+00:00,10.0.19.31,172.16.0.51,43152,80,HTTP,,allowed,,,,200,,2411
EVT-04834,2026-09-01T10:41:06+00:00,10.0.5.68,172.16.0.63,5079,80,HTTP,,allowed,,,,200,,5901
EVT-04835,2026-09-01T10:41:08+00:00,10.0.7.185,172.16.0.9,6021,445,TCP,SYN,allowed,analyst,,,,,1396
EVT-04836,2026-09-01T10:41:10+00:00,10.0.16.184,172.16.0.52,54151,3389,TCP,ACK,allowed,analyst,,,,,3249
EVT-04837,2026-09-01T10:41:12+00:00,10.0.17.224,172.16.0.30,47697,80,HTTP,,allowed,,,,200,,6147
EVT-04838,2026-09-01T10:41:14+00:00,10.0.10.6,172.16.0.12,16482,3389,UDP,,allowed,,,,,,3235
EVT-04839,2026-09-01T10:41:16+00:00,10.0.3.60,172.16.0.17,16295,445,UDP,,allowed,,,,,,7319
EVT-04840,2026-09-01T10:41:18+00:00,10.0.13.65,172.16.0.55,4056,80,TCP,ACK,allowed,service_backup,,,,,1156
EVT-04841,2026-09-01T10:41:20+00:00,10.0.11.68,172.16.0.59,10425,80,TCP,ACK,allowed,,,,,,2952
EVT-04842,2026-09-01T10:41:22+00:00,10.0.18.200,172.16.0.25,20346,53,DNS,,allowed,,,intranet.example,,,5169
EVT-04843,2026-09-01T10:41:24+00:00,10.0.19.45,172.16.0.26,34757,22,TCP,ACK,allowed,jsmith,,,,,6605
EVT-04844,2026-09-01T10:41:26+00:00,10.0.16.246,172.16.0.64,4615,53,TCP,SYN,allowed,jsmith,,,,,5341
EVT-04845,2026-09-01T10:41:28+00:00,10.0.10.112,172.16.0.23,26352,53,DNS,,allowed,,,intranet.example,,,6555
EVT-04846,2026-09-01T10:41:30+00:00,10.0.17.107,172.16.0.2,43397,80,HTTP,,allowed,,,,404,,6880
EVT-04847,2026-09-01T10:41:32+00:00,10.0.7.223,172.16.0.59,53898,53,DNS,,allowed,,,intranet.example,,,7424
EVT-04848,2026-09-01T10:41:34+00:00,10.0.17.246,172.16.0.26,8642,80,HTTP,,allowed,,,,200,,5041
EVT-04849,2026-09-01T10:41:36+00:00,10.0.17.127,172.16.0.14,52091,3389,UDP,,allowed,,,,,,7925
EVT-04850,2026-09-01T10:41:38+00:00,10.0.9.61,172.16.0.11,10008,22,TCP,ACK,allowed,,success,,,,7414
EVT-04851,2026-09-01T10:41:40+00:00,10.0.16.207,172.16.0.39,23689,53,TCP,ACK,allowed,,,,,,1968
EVT-04852,2026-09-01T10:41:42+00:00,10.0.3.61,172.16.0.26,10021,3389,TCP,SYN,allowed,service_backup,success,,,,7745
EVT-04853,2026-09-01T10:41:44+00:00,10.0.4.226,172.16.0.75,27278,53,UDP,,allowed,,,,,,2865
EVT-04854,2026-09-01T10:41:46+00:00,10.0.19.181,172.16.0.47,41978,445,TCP,ACK,allowed,admin,,,,,5644
EVT-04855,2026-09-01T10:41:48+00:00,10.0.6.16,172.16.0.14,6550,80,TCP,ACK,allowed,,success,,,,889
EVT-04856,2026-09-01T10:41:50+00:00,10.0.2.105,172.16.0.42,33817,443,TCP,ACK,allowed,service_backup,,,,,5791
EVT-04857,2026-09-01T10:41:52+00:00,10.0.20.54,172.16.0.13,62902,53,UDP,,allowed,,,,,,6421
EVT-04858,2026-09-01T10:41:54+00:00,10.0.14.18,172.16.0.6,51037,53,DNS,,allowed,,,intranet.example,,,7975
EVT-04859,2026-09-01T10:41:56+00:00,10.0.12.149,172.16.0.51,36378,22,UDP,,allowed,,,,,,5317
EVT-04860,2026-09-01T10:41:58+00:00,10.0.20.195,172.16.0.18,50403,443,HTTP,,allowed,,,,200,,884
EVT-04861,2026-09-01T10:42:00+00:00,10.0.17.40,172.16.0.5,40724,443,TCP,ACK,allowed,service_backup,success,,,,1230
EVT-04862,2026-09-01T10:42:02+00:00,10.0.2.117,172.16.0.67,9904,445,ICMP,,allowed,,,,,,1537
EVT-04863,2026-09-01T10:42:04+00:00,10.0.14.199,172.16.0.54,4338,53,TCP,ACK,allowed,jsmith,,,,,4986
EVT-04864,2026-09-01T10:42:06+00:00,10.0.16.93,172.16.0.28,10298,3389,UDP,,allowed,,,,,,7724
EVT-04865,2026-09-01T10:42:08+00:00,10.0.6.91,172.16.0.4,10693,53,TCP,ACK,allowed,service_backup,success,,,,921
EVT-04866,2026-09-01T10:42:10+00:00,10.0.18.14,172.16.0.28,7524,53,DNS,,allowed,,,intranet.example,,,3201
EVT-04867,2026-09-01T10:42:12+00:00,10.0.2.218,172.16.0.17,50538,53,DNS,,allowed,,,intranet.example,,,346
EVT-04868,2026-09-01T10:42:14+00:00,10.0.1.134,172.16.0.70,29431,53,DNS,,allowed,,,intranet.example,,,1634
EVT-04869,2026-09-01T10:42:16+00:00,10.0.6.164,172.16.0.2,63592,53,TCP,ACK,allowed,analyst,,,,,5900
EVT-04870,2026-09-01T10:42:18+00:00,10.0.17.205,172.16.0.35,54116,80,TCP,ACK,allowed,,,,,,1313
EVT-04871,2026-09-01T10:42:20+00:00,10.0.2.159,172.16.0.73,62246,445,TCP,ACK,allowed,jsmith,,,,,3346
EVT-04872,2026-09-01T10:42:22+00:00,10.0.15.158,172.16.0.78,36946,445,TCP,ACK,allowed,,failure,,,,1838
EVT-04873,2026-09-01T10:42:24+00:00,10.0.13.96,172.16.0.45,56193,80,HTTP,,allowed,,,,200,,158
EVT-04874,2026-09-01T10:42:26+00:00,10.0.8.7,172.16.0.13,63900,443,UDP,,allowed,,,,,,382
EVT-04875,2026-09-01T10:42:28+00:00,10.0.11.208,172.16.0.23,9004,443,TCP,ACK,allowed,,,,,,5699
EVT-04876,2026-09-01T10:42:30+00:00,10.0.10.87,172.16.0.34,35617,53,TCP,ACK,allowed,admin,,,,,378
EVT-04877,2026-09-01T10:42:32+00:00,10.0.9.184,172.16.0.12,25078,22,TCP,SYN,allowed,analyst,success,,,,5893
EVT-04878,2026-09-01T10:42:34+00:00,10.0.2.125,172.16.0.76,35918,443,HTTP,,blocked,,,,200,,4053
EVT-04879,2026-09-01T10:42:36+00:00,10.0.16.127,172.16.0.46,13676,443,TCP,ACK,allowed,jsmith,,,,,5170
EVT-04880,2026-09-01T10:42:38+00:00,10.0.19.54,172.16.0.76,10558,3389,TCP,ACK,allowed,admin,,,,,6185
EVT-04881,2026-09-01T10:42:40+00:00,10.0.16.146,172.16.0.47,9601,53,DNS,,allowed,,,intranet.example,,,3350
EVT-04882,2026-09-01T10:42:42+00:00,10.0.14.166,172.16.0.64,8691,443,HTTP,,allowed,,,,404,,468
EVT-04883,2026-09-01T10:42:44+00:00,10.0.12.73,172.16.0.31,60141,53,DNS,,allowed,,,intranet.example,,,3222
EVT-04884,2026-09-01T10:42:46+00:00,10.0.17.196,172.16.0.18,17030,53,DNS,,allowed,,,intranet.example,,,1956
EVT-04885,2026-09-01T10:42:48+00:00,10.0.19.126,172.16.0.59,55427,80,TCP,ACK,allowed,analyst,,,,,6266
EVT-04886,2026-09-01T10:42:50+00:00,10.0.14.132,172.16.0.46,25400,80,HTTP,,allowed,,,,200,,2917
EVT-04887,2026-09-01T10:42:52+00:00,10.0.13.182,172.16.0.9,55749,53,TCP,SYN,allowed,jsmith,failure,,,,4976
EVT-04888,2026-09-01T10:42:54+00:00,10.0.4.62,172.16.0.62,6343,443,TCP,ACK,allowed,,,,,,4011
EVT-04889,2026-09-01T10:42:56+00:00,10.0.6.214,172.16.0.3,45247,80,HTTP,,allowed,,,,200,,417
EVT-04890,2026-09-01T10:42:58+00:00,10.0.8.215,172.16.0.64,22519,3389,TCP,ACK,allowed,,,,,,2321
EVT-04891,2026-09-01T10:43:00+00:00,10.0.2.50,172.16.0.24,35625,22,UDP,,allowed,,,,,,6646
EVT-04892,2026-09-01T10:43:02+00:00,10.0.17.13,172.16.0.5,50885,22,TCP,ACK,allowed,,,,,,4427
EVT-04893,2026-09-01T10:43:04+00:00,10.0.19.134,172.16.0.51,22479,445,TCP,ACK,allowed,analyst,failure,,,,199
EVT-04894,2026-09-01T10:43:06+00:00,10.0.13.70,172.16.0.18,40110,443,HTTP,,blocked,,,,200,,3019
EVT-04895,2026-09-01T10:43:08+00:00,10.0.6.9,172.16.0.39,54596,22,TCP,ACK,allowed,admin,,,,,3041
EVT-04896,2026-09-01T10:43:10+00:00,10.0.11.227,172.16.0.73,53950,443,TCP,ACK,allowed,,,,,,6508
EVT-04897,2026-09-01T10:43:12+00:00,10.0.3.132,172.16.0.50,55847,443,TCP,ACK,allowed,analyst,success,,,,6688
EVT-04898,2026-09-01T10:43:14+00:00,10.0.12.64,172.16.0.71,48580,445,UDP,,allowed,,,,,,521
EVT-04899,2026-09-01T10:43:16+00:00,10.0.16.3,172.16.0.77,29332,22,UDP,,allowed,,,,,,6780
EVT-04900,2026-09-01T10:43:18+00:00,10.0.17.147,172.16.0.16,27306,53,DNS,,allowed,,,intranet.example,,,4787
EVT-04901,2026-09-01T10:43:20+00:00,10.0.11.13,172.16.0.12,15639,53,UDP,,allowed,,,,,,899
EVT-04902,2026-09-01T10:43:22+00:00,10.0.11.234,172.16.0.4,15257,53,TCP,ACK,allowed,,,,,,6383
EVT-04903,2026-09-01T10:43:24+00:00,10.0.11.86,172.16.0.60,6014,53,DNS,,blocked,,,intranet.example,,,6717
EVT-04904,2026-09-01T10:43:26+00:00,10.0.5.81,172.16.0.30,52234,80,TCP,ACK,allowed,admin,failure,,,,555
EVT-04905,2026-09-01T10:43:28+00:00,10.0.7.162,172.16.0.41,24485,53,DNS,,allowed,,,intranet.example,,,4004
EVT-04906,2026-09-01T10:43:30+00:00,10.0.7.90,172.16.0.56,16379,445,ICMP,,allowed,,,,,,7031
EVT-04907,2026-09-01T10:43:32+00:00,10.0.15.118,172.16.0.57,36357,53,DNS,,allowed,,,intranet.example,,,5062
EVT-04908,2026-09-01T10:43:34+00:00,10.0.4.11,172.16.0.51,11198,443,TCP,ACK,allowed,admin,,,,,6478
EVT-04909,2026-09-01T10:43:36+00:00,10.0.11.142,172.16.0.46,42566,53,TCP,ACK,allowed,,,,,,2004
EVT-04910,2026-09-01T10:43:38+00:00,10.0.6.30,172.16.0.29,1336,53,DNS,,allowed,,,intranet.example,,,6898
EVT-04911,2026-09-01T10:43:40+00:00,10.0.7.182,172.16.0.33,14558,80,TCP,ACK,allowed,jsmith,,,,,1805
EVT-04912,2026-09-01T10:43:42+00:00,10.0.7.221,172.16.0.71,65220,443,TCP,ACK,allowed,analyst,,,,,5030
EVT-04913,2026-09-01T10:43:44+00:00,10.0.2.110,172.16.0.30,27672,53,TCP,ACK,allowed,analyst,,,,,6774
EVT-04914,2026-09-01T10:43:46+00:00,10.0.7.107,172.16.0.23,64853,443,ICMP,,allowed,,,,,,1732
EVT-04915,2026-09-01T10:43:48+00:00,10.0.9.61,172.16.0.79,55760,22,TCP,SYN,allowed,,,,,,2943
EVT-04916,2026-09-01T10:43:50+00:00,10.0.1.217,172.16.0.31,32501,53,DNS,,allowed,,,intranet.example,,,5015
EVT-04917,2026-09-01T10:43:52+00:00,10.0.1.87,172.16.0.49,47167,445,TCP,ACK,allowed,analyst,,,,,6380
EVT-04918,2026-09-01T10:43:54+00:00,10.0.5.190,172.16.0.42,31076,445,TCP,SYN,allowed,service_backup,,,,,1301
EVT-04919,2026-09-01T10:43:56+00:00,10.0.3.54,172.16.0.39,9288,443,ICMP,,allowed,,,,,,1191
EVT-04920,2026-09-01T10:43:58+00:00,10.0.12.159,172.16.0.32,59316,443,HTTP,,allowed,,,,200,,6832
EVT-04921,2026-09-01T10:44:00+00:00,10.0.6.87,172.16.0.56,22394,3389,UDP,,allowed,,,,,,3499
EVT-04922,2026-09-01T10:44:02+00:00,10.0.4.128,172.16.0.57,33378,443,TCP,ACK,allowed,analyst,,,,,5608
EVT-04923,2026-09-01T10:44:04+00:00,10.0.19.51,172.16.0.71,42840,22,TCP,ACK,allowed,service_backup,,,,,1036
EVT-04924,2026-09-01T10:44:06+00:00,10.0.15.151,172.16.0.52,27002,443,HTTP,,allowed,,,,200,,7435
EVT-04925,2026-09-01T10:44:08+00:00,10.0.12.45,172.16.0.37,15720,22,TCP,SYN,allowed,jsmith,,,,,3098
EVT-04926,2026-09-01T10:44:10+00:00,10.0.15.16,172.16.0.9,11674,445,TCP,ACK,allowed,service_backup,,,,,2785
EVT-04927,2026-09-01T10:44:12+00:00,10.0.14.119,172.16.0.22,47081,445,TCP,ACK,allowed,admin,success,,,,4892
EVT-04928,2026-09-01T10:44:14+00:00,10.0.7.47,172.16.0.59,60600,443,TCP,ACK,allowed,,success,,,,822
EVT-04929,2026-09-01T10:44:16+00:00,10.0.16.132,172.16.0.26,56459,445,TCP,ACK,allowed,,success,,,,5612
EVT-04930,2026-09-01T10:44:18+00:00,10.0.11.184,172.16.0.32,47292,80,HTTP,,allowed,,,,200,,6942
EVT-04931,2026-09-01T10:44:20+00:00,10.0.1.48,172.16.0.19,52061,3389,TCP,ACK,allowed,analyst,,,,,1700
EVT-04932,2026-09-01T10:44:22+00:00,10.0.19.20,172.16.0.16,22742,443,UDP,,blocked,,,,,,6986
EVT-04933,2026-09-01T10:44:24+00:00,10.0.20.236,172.16.0.57,25031,445,TCP,ACK,allowed,service_backup,success,,,,946
EVT-04934,2026-09-01T10:44:26+00:00,10.0.16.184,172.16.0.21,9961,80,TCP,SYN,allowed,,success,,,,4346
EVT-04935,2026-09-01T10:44:28+00:00,10.0.19.23,172.16.0.8,51956,3389,TCP,SYN,allowed,admin,,,,,1393
EVT-04936,2026-09-01T10:44:30+00:00,10.0.15.22,172.16.0.58,57609,53,DNS,,allowed,,,intranet.example,,,1369
EVT-04937,2026-09-01T10:44:32+00:00,10.0.2.16,172.16.0.36,11624,53,UDP,,allowed,,,,,,2514
EVT-04938,2026-09-01T10:44:34+00:00,10.0.9.95,172.16.0.9,46132,443,HTTP,,allowed,,,,200,,4604
EVT-04939,2026-09-01T10:44:36+00:00,10.0.18.214,172.16.0.69,53198,53,TCP,ACK,allowed,jsmith,,,,,1114
EVT-04940,2026-09-01T10:44:38+00:00,10.0.3.243,172.16.0.28,14090,53,TCP,ACK,allowed,,success,,,,5178
EVT-04941,2026-09-01T10:44:40+00:00,10.0.13.144,172.16.0.37,22135,53,TCP,ACK,allowed,jsmith,,,,,6420
EVT-04942,2026-09-01T10:44:42+00:00,10.0.11.119,172.16.0.32,41944,53,TCP,ACK,allowed,analyst,success,,,,4621
EVT-04943,2026-09-01T10:44:44+00:00,10.0.3.243,172.16.0.75,23480,53,DNS,,allowed,,,intranet.example,,,2919
EVT-04944,2026-09-01T10:44:46+00:00,10.0.16.33,172.16.0.51,41644,80,TCP,ACK,allowed,analyst,,,,,500
EVT-04945,2026-09-01T10:44:48+00:00,10.0.15.126,172.16.0.63,8069,3389,TCP,ACK,allowed,jsmith,,,,,3110
EVT-04946,2026-09-01T10:44:50+00:00,10.0.6.53,172.16.0.39,10126,53,TCP,ACK,allowed,admin,success,,,,1755
EVT-04947,2026-09-01T10:44:52+00:00,10.0.4.167,172.16.0.61,11205,53,DNS,,allowed,,,intranet.example,,,2277
EVT-04948,2026-09-01T10:44:54+00:00,10.0.15.112,172.16.0.28,14483,22,TCP,ACK,allowed,analyst,success,,,,2419
EVT-04949,2026-09-01T10:44:56+00:00,10.0.18.150,172.16.0.38,38211,53,TCP,ACK,allowed,service_backup,,,,,7187
EVT-04950,2026-09-01T10:44:58+00:00,10.0.2.208,172.16.0.35,21423,53,DNS,,allowed,,,intranet.example,,,7664
EVT-04951,2026-09-01T10:45:00+00:00,10.0.12.67,172.16.0.54,50418,53,TCP,ACK,allowed,admin,,,,,6952
EVT-04952,2026-09-01T10:45:02+00:00,10.0.9.173,172.16.0.6,57779,53,TCP,ACK,allowed,service_backup,success,,,,7035
EVT-04953,2026-09-01T10:45:04+00:00,10.0.17.107,172.16.0.43,48802,80,HTTP,,allowed,,,,404,,795
EVT-04954,2026-09-01T10:45:06+00:00,10.0.15.229,172.16.0.39,38878,22,UDP,,allowed,,,,,,1481
EVT-04955,2026-09-01T10:45:08+00:00,10.0.16.33,172.16.0.45,51218,22,TCP,ACK,allowed,service_backup,,,,,1537
EVT-04956,2026-09-01T10:45:10+00:00,10.0.15.62,172.16.0.21,42605,80,UDP,,allowed,,,,,,5932
EVT-04957,2026-09-01T10:45:12+00:00,10.0.13.239,172.16.0.38,62336,53,TCP,SYN,allowed,analyst,failure,,,,6581
EVT-04958,2026-09-01T10:45:14+00:00,10.0.4.109,172.16.0.9,40448,80,HTTP,,allowed,,,,200,,7962
EVT-04959,2026-09-01T10:45:16+00:00,10.0.12.147,172.16.0.78,23246,445,TCP,SYN,allowed,analyst,,,,,2162
EVT-04960,2026-09-01T10:45:18+00:00,10.0.6.68,172.16.0.37,15412,3389,TCP,SYN,allowed,jsmith,success,,,,1504
EVT-04961,2026-09-01T10:45:20+00:00,10.0.12.177,172.16.0.78,19821,53,DNS,,allowed,,,intranet.example,,,5108
EVT-04962,2026-09-01T10:45:22+00:00,10.0.11.112,172.16.0.41,25392,22,TCP,ACK,allowed,admin,,,,,758
EVT-04963,2026-09-01T10:45:24+00:00,10.0.10.218,172.16.0.25,58402,443,TCP,ACK,allowed,,,,,,4979
EVT-04964,2026-09-01T10:45:26+00:00,10.0.10.102,172.16.0.77,20653,80,UDP,,allowed,,,,,,1089
EVT-04965,2026-09-01T10:45:28+00:00,10.0.14.134,172.16.0.20,25206,53,TCP,SYN,allowed,analyst,,,,,5860
EVT-04966,2026-09-01T10:45:30+00:00,10.0.11.115,172.16.0.80,5212,22,TCP,ACK,allowed,admin,success,,,,5571
EVT-04967,2026-09-01T10:45:32+00:00,10.0.7.113,172.16.0.2,1875,445,TCP,SYN,allowed,,,,,,6994
EVT-04968,2026-09-01T10:45:34+00:00,10.0.6.34,172.16.0.22,62841,3389,UDP,,allowed,,,,,,7396
EVT-04969,2026-09-01T10:45:36+00:00,10.0.15.173,172.16.0.15,10104,80,TCP,ACK,allowed,admin,,,,,4662
EVT-04970,2026-09-01T10:45:38+00:00,10.0.16.90,172.16.0.5,64513,3389,UDP,,allowed,,,,,,6278
EVT-04971,2026-09-01T10:45:40+00:00,10.0.4.85,172.16.0.8,11200,53,DNS,,allowed,,,intranet.example,,,4014
EVT-04972,2026-09-01T10:45:42+00:00,10.0.8.200,172.16.0.45,55755,53,DNS,,allowed,,,intranet.example,,,1538
EVT-04973,2026-09-01T10:45:44+00:00,10.0.9.189,172.16.0.72,63374,443,TCP,ACK,allowed,admin,success,,,,4934
EVT-04974,2026-09-01T10:45:46+00:00,10.0.16.221,172.16.0.72,4345,53,DNS,,allowed,,,intranet.example,,,5699
EVT-04975,2026-09-01T10:45:48+00:00,10.0.12.211,172.16.0.57,24947,443,TCP,ACK,allowed,admin,,,,,5778
EVT-04976,2026-09-01T10:45:50+00:00,10.0.17.134,172.16.0.11,32393,22,TCP,ACK,allowed,,success,,,,3353
EVT-04977,2026-09-01T10:45:52+00:00,10.0.7.167,172.16.0.38,28812,443,HTTP,,allowed,,,,404,,3597
EVT-04978,2026-09-01T10:45:54+00:00,10.0.15.131,172.16.0.60,6050,53,DNS,,allowed,,,intranet.example,,,3254
EVT-04979,2026-09-01T10:45:56+00:00,10.0.7.149,172.16.0.52,15729,445,UDP,,blocked,,,,,,4977
EVT-04980,2026-09-01T10:45:58+00:00,10.0.12.236,172.16.0.12,24825,3389,TCP,ACK,allowed,analyst,,,,,3249
EVT-04981,2026-09-01T10:46:00+00:00,10.0.15.234,172.16.0.64,16571,53,DNS,,allowed,,,intranet.example,,,2643
EVT-04982,2026-09-01T10:46:02+00:00,10.0.16.94,172.16.0.16,45953,80,TCP,SYN,allowed,analyst,success,,,,5587
EVT-04983,2026-09-01T10:46:04+00:00,10.0.5.124,172.16.0.20,49021,22,TCP,ACK,allowed,admin,success,,,,7809
EVT-04984,2026-09-01T10:46:06+00:00,10.0.12.243,172.16.0.17,38683,80,HTTP,,allowed,,,,200,,456
EVT-04985,2026-09-01T10:46:08+00:00,10.0.8.21,172.16.0.53,11091,22,TCP,ACK,allowed,,,,,,250
EVT-04986,2026-09-01T10:46:10+00:00,10.0.2.91,172.16.0.8,58333,445,TCP,SYN,allowed,admin,success,,,,2174
EVT-04987,2026-09-01T10:46:12+00:00,10.0.3.200,172.16.0.67,25837,80,TCP,SYN,allowed,jsmith,,,,,7811
EVT-04988,2026-09-01T10:46:14+00:00,10.0.17.210,172.16.0.21,3474,443,HTTP,,allowed,,,,404,,2926
EVT-04989,2026-09-01T10:46:16+00:00,10.0.13.221,172.16.0.74,11782,22,UDP,,allowed,,,,,,5463
EVT-04990,2026-09-01T10:46:18+00:00,10.0.18.195,172.16.0.59,8212,80,UDP,,allowed,,,,,,3436
EVT-04991,2026-09-01T10:46:20+00:00,10.0.9.13,172.16.0.39,35461,53,DNS,,allowed,,,intranet.example,,,158
EVT-04992,2026-09-01T10:46:22+00:00,10.0.20.220,172.16.0.40,57506,3389,TCP,ACK,allowed,analyst,,,,,3996
EVT-04993,2026-09-01T10:46:24+00:00,10.0.6.104,172.16.0.26,64485,80,HTTP,,allowed,,,,200,,5626
EVT-04994,2026-09-01T10:46:26+00:00,10.0.10.35,172.16.0.62,43882,80,HTTP,,allowed,,,,200,,2092
EVT-04995,2026-09-01T10:46:28+00:00,10.0.7.78,172.16.0.53,25358,80,TCP,ACK,allowed,jsmith,,,,,2519
EVT-04996,2026-09-01T10:46:30+00:00,10.0.7.149,172.16.0.53,6549,80,HTTP,,allowed,,,,200,,1622
EVT-04997,2026-09-01T10:46:32+00:00,10.0.1.39,172.16.0.66,15093,445,TCP,ACK,allowed,jsmith,,,,,5904
EVT-04998,2026-09-01T10:46:34+00:00,10.0.12.21,172.16.0.39,10321,445,TCP,ACK,allowed,service_backup,,,,,5834
EVT-04999,2026-09-01T10:46:36+00:00,10.0.12.182,172.16.0.46,1185,53,DNS,,allowed,,,intranet.example,,,2250
EVT-05000,2026-09-01T10:46:38+00:00,10.0.2.242,172.16.0.48,33718,443,UDP,,allowed,,,,,,6240
EVT-05001,2026-09-01T10:46:40+00:00,10.0.5.173,172.16.0.62,15738,80,ICMP,,allowed,,,,,,3553
EVT-05002,2026-09-01T10:46:42+00:00,10.0.18.170,172.16.0.26,49560,53,TCP,ACK,allowed,service_backup,success,,,,5940
EVT-05003,2026-09-01T10:46:44+00:00,10.0.18.229,172.16.0.15,21906,53,DNS,,allowed,,,intranet.example,,,6738
EVT-05004,2026-09-01T10:46:46+00:00,10.0.14.245,172.16.0.9,12741,80,TCP,SYN,allowed,service_backup,,,,,7647
EVT-05005,2026-09-01T10:46:48+00:00,10.0.4.126,172.16.0.51,63357,53,DNS,,allowed,,,intranet.example,,,7772
EVT-05006,2026-09-01T10:46:50+00:00,10.0.12.88,172.16.0.62,55901,80,TCP,SYN,allowed,admin,,,,,5344
EVT-05007,2026-09-01T10:46:52+00:00,10.0.5.6,172.16.0.18,24601,443,HTTP,,allowed,,,,200,,5491
EVT-05008,2026-09-01T10:46:54+00:00,10.0.6.48,172.16.0.25,62873,53,UDP,,allowed,,,,,,7925
EVT-05009,2026-09-01T10:46:56+00:00,10.0.5.85,172.16.0.48,46047,445,TCP,ACK,allowed,admin,,,,,2910
EVT-05010,2026-09-01T10:46:58+00:00,10.0.18.178,172.16.0.22,12833,3389,UDP,,allowed,,,,,,2896
EVT-05011,2026-09-01T10:47:00+00:00,10.0.15.133,172.16.0.45,37998,22,TCP,SYN,allowed,service_backup,,,,,3735
EVT-05012,2026-09-01T10:47:02+00:00,10.0.1.209,172.16.0.79,36993,80,UDP,,allowed,,,,,,3416
EVT-05013,2026-09-01T10:47:04+00:00,10.0.9.25,172.16.0.18,29632,80,TCP,ACK,blocked,jsmith,,,,,5472
EVT-05014,2026-09-01T10:47:06+00:00,10.0.5.89,172.16.0.72,1514,3389,TCP,ACK,allowed,jsmith,,,,,3085
EVT-05015,2026-09-01T10:47:08+00:00,10.0.1.37,172.16.0.80,57073,53,TCP,ACK,allowed,admin,,,,,4459
EVT-05016,2026-09-01T10:47:10+00:00,10.0.5.69,172.16.0.35,44424,53,DNS,,allowed,,,intranet.example,,,663
EVT-05017,2026-09-01T10:47:12+00:00,10.0.2.35,172.16.0.18,64660,80,TCP,ACK,allowed,,failure,,,,6399
EVT-05018,2026-09-01T10:47:14+00:00,10.0.5.57,172.16.0.7,1936,445,UDP,,allowed,,,,,,3603
